2010-01-04,6.414465735451717
2010-01-05,6.449630987899149
2010-01-06,6.443015568304612
2010-01-07,6.363972098955877
2010-01-08,6.320395339759796
2010-01-11,6.395531511777604
2010-01-12,6.287035012483797
2010-01-13,6.247364278748396
2010-01-14,6.314686374851939
2010-01-15,6.339329544732777
2010-01-18,6.339329544732777
2010-01-19,6.261187689068683
2010-01-20,6.458945455016173
2010-01-21,6.3738926264781695
2010-01-22,6.2146038691929455
2010-01-25,6.086272358435345
2010-01-26,6.189660690544523
2010-01-27,6.216708332173028
2010-01-28,6.159005385078344
2010-01-29,6.043296212897563
2010-02-01,5.7815224880028415
2010-02-02,5.88791671938414
2010-02-03,5.8656757066495295
2010-02-04,5.912560625254383
2010-02-05,5.789338189762583
2010-02-08,5.881304676039466
2010-02-09,5.903244007897426
2010-02-10,5.887314866012588
2010-02-11,5.856959145523187
2010-02-12,5.9540358614069895
2010-02-15,5.9540358614069895
2010-02-16,6.0691420628050246
2010-02-17,6.136764644742558
2010-02-18,6.0598241435584015
2010-02-19,6.066738354111991
2010-02-22,6.081163986445865
2010-02-23,6.010836075699763
2010-02-24,5.957641362384314
2010-02-25,5.93209636317556
2010-02-26,6.0823673943541126
2010-03-01,6.183648745116841
2010-03-02,6.30927346540479
2010-03-03,6.2795205727905925
2010-03-04,6.289742447122856
2010-03-05,6.459847458793137
2010-03-08,6.612221182861728
2010-03-09,6.561128695905828
2010-03-10,6.727029600671761
2010-03-11,6.729433098879419
2010-03-12,6.833419463700351
2010-03-15,6.773611115565845
2010-03-16,6.73754779738094
2010-03-17,6.759186476207465
2010-03-18,6.735142638972254
2010-03-19,6.7558798304259735
2010-03-22,6.626047070232493
2010-03-23,6.781426306668266
2010-03-24,6.841533788943201
2010-03-25,6.940110000376779
2010-03-26,6.880906925579943
2010-03-29,7.002627338920791
2010-03-30,7.1108223924178615
2010-03-31,7.077461896172706
2010-04-01,7.135163299707479
2010-04-02,7.135163299707479
2010-04-05,7.062131830889797
2010-04-06,7.1589059743408265
2010-04-07,7.199482772967934
2010-04-08,7.226226650903175
2010-04-09,7.25598192918655
2010-04-12,7.279124017049138
2010-04-13,7.268906415331217
2010-04-14,7.371692030780033
2010-04-15,7.386717934700336
2010-04-16,7.470568730173486
2010-04-19,7.424284846665884
2010-04-20,7.469666070028858
2010-04-21,7.77802302944592
2010-04-22,7.761191747982875
2010-04-23,8.054219823095796
2010-04-26,8.171132652380226
2010-04-27,8.032582988649894
2010-04-28,7.911764324307108
2010-04-29,7.904851981454616
2010-04-30,8.09389463264654
2010-05-03,7.929496675285811
2010-05-04,7.900945456682481
2010-05-05,7.604610599339169
2010-05-06,7.628655416831916
2010-05-07,7.324507479360891
2010-05-10,7.521059465850873
2010-05-11,7.568846382070022
2010-05-12,7.79124596926319
2010-05-13,7.910860321134155
2010-05-14,7.668625847272295
2010-05-17,7.65480052141434
2010-05-18,7.723326326364042
2010-05-19,7.498520234705768
2010-05-20,7.269506801007578
2010-05-21,6.9972149083761925
2010-05-24,7.431798175926961
2010-05-25,7.193468860628888
2010-05-26,7.515952315495056
2010-05-27,7.531577459664233
2010-05-28,7.79575579902751
2010-05-31,7.79575579902751
2010-06-01,7.804772323788451
2010-06-02,7.950530980828071
2010-06-03,7.969767086167546
2010-06-04,7.760292772374606
2010-06-07,7.762697711546994
2010-06-08,7.610924276082325
2010-06-09,7.557724503263665
2010-06-10,7.35846593976539
2010-06-11,7.460347829646214
2010-06-14,7.69267280201278
2010-06-15,7.683052935082734
2010-06-16,7.847144814596016
2010-06-17,8.132665240761042
2010-06-18,8.182253552379416
2010-06-21,8.34574656750565
2010-06-22,8.1795494126142
2010-06-23,8.25227967080646
2010-06-24,8.144685869300076
2010-06-25,8.116435172513148
2010-06-28,8.022363772971488
2010-06-29,7.937910050927798
2010-06-30,7.715208074927971
2010-07-01,7.642779875877216
2010-07-02,7.52827245985899
2010-07-05,7.52827245985899
2010-07-06,7.54360201867902
2010-07-07,7.528273238525933
2010-07-08,7.888624809787217
2010-07-09,7.720619965613888
2010-07-12,7.769907501348768
2010-07-13,7.703486833231205
2010-07-14,7.494912769447541
2010-07-15,7.460353158909147
2010-07-16,7.60912240205946
2010-07-19,7.509941310966438
2010-07-20,7.300159475125916
2010-07-21,7.967062208268307
2010-07-22,7.7443623395704675
2010-07-23,7.726631033880806
2010-07-26,7.814086746336556
2010-07-27,7.840231500704105
2010-07-28,7.924387355314537
2010-07-29,7.835428105461627
2010-07-30,7.690566091440783
2010-08-02,7.827311394231834
2010-08-03,7.844445419004413
2010-08-04,7.899442124822634
2010-08-05,7.866081260432178
2010-08-06,7.807473648428352
2010-08-09,7.858567789137406
2010-08-10,7.80957986791714
2010-08-11,7.675840646029534
2010-08-12,7.414069401830906
2010-08-13,7.563133871503642
2010-08-16,7.440815554456557
2010-08-17,7.515949976530403
2010-08-18,7.58447621896382
2010-08-19,7.598901131507998
2010-08-20,7.495214190805562
2010-08-23,7.567346135256802
2010-08-24,7.293250013063147
2010-08-25,7.154098428050143
2010-08-26,7.376799411512367
2010-08-27,7.265600535932673
2010-08-30,7.235843723045574
2010-08-31,7.26860750331313
2010-09-01,7.437509814081068
2010-09-02,7.551413952119853
2010-09-03,7.666519201085095
2010-09-06,7.666519201085095
2010-09-07,7.713108132498503
2010-09-08,7.807477600010723
2010-09-09,7.965560362220903
2010-09-10,7.909962881398688
2010-09-13,7.989006754506605
2010-09-14,8.000723698491168
2010-09-15,8.059629193511727
2010-09-16,8.12184582839962
2010-09-17,8.34574589830117
